post_id,posted_at,date,year_month,hour,weekday,is_weekend,time_slot,platform,content_type,content_family,category,rate_valid,is_vertical,vertical_segment,influencer_tier,tier_rank,follower_count,follower_band,likes,comments,shares,saves,views,engagement_total,engagement_core,er_follower_reported,er_follower,er_view,deep_rate,save_rate,share_rate,comment_rate,like_rate,eng_per_1k_fans,reach_ratio,hashtag_count,hashtag_bucket,content_length,sentiment,has_media,is_verified
POST_02019,2025-07-16 02:18:00,2025-07-16,2025-07,2,Wednesday,0,00-05 Late night,Instagram,Story,Story / interactive,Gaming,0,0,Other,Macro,3,419190,200k-1M,8850,313,213,194,2864,9570,9376,2.24,2.282974,334.148045,14.210894,6.773743,7.437151,10.928771,309.00838,22.829743,0.006832,11,11-20,904,Neutral,1,0
POST_00407,2025-07-16 04:59:00,2025-07-16,2025-07,4,Wednesday,0,00-05 Late night,Twitter,Thread,Text / long-form,Fitness,1,1,Fitness,Macro,3,196815,50k-200k,3350,206,1454,428,12218,5438,5010,2.55,2.763001,44.508103,15.403503,3.503028,11.900475,1.686037,27.418563,27.630008,0.062079,17,11-20,355,Neutral,1,0
POST_04608,2025-07-16 08:46:00,2025-07-16,2025-07,8,Wednesday,0,06-11 Morning,Instagram,Story,Story / interactive,Fitness,1,1,Fitness,Macro,3,325194,200k-1M,348,343,105,971,16661,1767,796,0.24,0.543368,10.605606,6.458196,5.827982,0.630214,2.0587,2.08871,5.43368,0.051234,29,21-30,853,Positive,1,0
POST_02018,2025-07-16 14:41:00,2025-07-16,2025-07,14,Wednesday,0,12-17 Afternoon,TikTok,Duet,Short video,Fitness,1,1,Fitness,Macro,3,106784,50k-200k,46013,1368,2181,968,102052,50530,49562,46.41,47.319823,49.513973,3.085682,0.948536,2.137146,1.340493,45.087798,473.198232,0.955686,18,11-20,93,Positive,1,0
POST_02348,2025-07-16 16:07:00,2025-07-16,2025-07,16,Wednesday,0,12-17 Afternoon,Twitter,Thread,Text / long-form,Entertainment,1,0,Other,Macro,3,330599,200k-1M,2858,4,1157,232,37994,4251,4019,1.22,1.285848,11.188609,3.65584,0.610623,3.045218,0.010528,7.52224,12.858478,0.114925,21,21-30,1598,Neutral,1,0
POST_01215,2025-07-17 00:46:00,2025-07-17,2025-07,0,Thursday,0,00-05 Late night,LinkedIn,Poll,Story / interactive,Travel,1,0,Other,Macro,3,317272,200k-1M,1524,122,118,238,7763,2002,1764,0.56,0.631004,25.788999,4.585856,3.065825,1.520031,1.571557,19.631586,6.310043,0.024468,8,6-10,54,Positive,0,0
POST_00397,2025-07-17 01:29:00,2025-07-17,2025-07,1,Thursday,0,00-05 Late night,TikTok,Stitch,Short video,Technology,1,0,Other,Macro,3,156542,50k-200k,44520,856,1943,2661,438714,49980,47319,30.23,31.927534,11.392388,1.049431,0.606545,0.442885,0.195116,10.147841,319.275338,2.802532,10,6-10,364,Neutral,1,0
POST_00108,2025-07-17 03:03:00,2025-07-17,2025-07,3,Thursday,0,00-05 Late night,TikTok,Stitch,Short video,Education,1,0,Other,Macro,3,103234,50k-200k,43127,1302,352,956,141746,45737,44781,43.38,44.304202,32.266872,0.922777,0.674446,0.248332,0.918544,30.42555,443.042021,1.373055,10,6-10,87,Positive,1,1
POST_01496,2025-07-17 07:06:00,2025-07-17,2025-07,7,Thursday,0,06-11 Morning,LinkedIn,Poll,Story / interactive,Fitness,1,1,Fitness,Macro,3,328528,200k-1M,730,125,114,222,11508,1191,969,0.29,0.362526,10.349322,2.919708,1.929093,0.990615,1.086201,6.343413,3.625262,0.035029,7,6-10,1770,Neutral,0,1
POST_04414,2025-07-17 08:16:00,2025-07-17,2025-07,8,Thursday,0,06-11 Morning,Facebook,Live,Live,Travel,1,0,Other,Micro,1,16549,10k-50k,852,130,536,243,66502,1761,1518,9.17,10.641126,2.648041,1.171393,0.365403,0.805991,0.195483,1.281164,106.411264,4.018491,22,21-30,77,Positive,1,1
POST_00326,2025-07-17 10:22:00,2025-07-17,2025-07,10,Thursday,0,06-11 Morning,LinkedIn,Document,Text / long-form,Food,1,0,Other,Macro,3,138092,50k-200k,113,77,205,286,3067,681,395,0.29,0.493149,22.204108,16.009129,9.325073,6.684056,2.510597,3.684382,4.931495,0.02221,11,11-20,1700,Neutral,0,0
POST_01518,2025-07-17 15:03:00,2025-07-17,2025-07,15,Thursday,0,12-17 Afternoon,TikTok,Duet,Short video,Fashion,1,0,Other,Macro,3,209069,200k-1M,1119,987,3548,2185,287414,7839,5654,2.7,3.74948,2.727425,1.994684,0.760227,1.234456,0.343407,0.389334,37.494798,1.374733,6,6-10,434,Neutral,1,0
POST_00819,2025-07-17 17:18:00,2025-07-17,2025-07,17,Thursday,0,12-17 Afternoon,Instagram,Story,Story / interactive,Education,1,0,Other,Macro,3,229098,200k-1M,2896,159,187,78,26508,3320,3242,1.42,1.449161,12.524521,0.999698,0.294251,0.705447,0.599819,10.925004,14.491615,0.115706,22,21-30,1082,Negative,0,0
POST_03125,2025-07-18 03:19:00,2025-07-18,2025-07,3,Friday,0,00-05 Late night,LinkedIn,Document,Text / long-form,Lifestyle,1,0,Other,Micro,1,43349,10k-50k,1151,91,341,285,14612,1868,1583,3.65,4.309211,12.784013,4.28415,1.950452,2.333698,0.622776,7.877087,43.092113,0.337078,29,21-30,764,Positive,0,0
POST_02389,2025-07-18 04:39:00,2025-07-18,2025-07,4,Friday,0,00-05 Late night,LinkedIn,Post,Text / long-form,Fitness,1,1,Fitness,Macro,3,115798,50k-200k,744,70,228,184,11507,1226,1042,0.9,1.05874,10.654384,3.580429,1.599027,1.981403,0.608325,6.46563,10.587402,0.099371,19,11-20,220,Negative,0,0
POST_01687,2025-07-18 11:22:00,2025-07-18,2025-07,11,Friday,0,06-11 Morning,YouTube,Community Post,Text / long-form,Gaming,1,0,Other,Macro,3,429532,200k-1M,9820,682,1587,2523,385891,14612,12089,2.81,3.401842,3.786561,1.065068,0.653812,0.411256,0.176734,2.54476,34.01842,0.898399,1,1-5,1916,Positive,1,0
POST_04945,2025-07-18 20:18:00,2025-07-18,2025-07,20,Friday,0,18-23 Evening,TikTok,Video,Short video,Fitness,1,1,Fitness,Macro,3,451011,200k-1M,35901,745,2956,1031,207267,40633,39602,8.78,9.009315,19.604182,1.923606,0.497426,1.42618,0.35944,17.321137,90.093146,0.459561,10,6-10,450,Positive,0,0
POST_00162,2025-07-18 22:27:00,2025-07-18,2025-07,22,Friday,0,18-23 Evening,Facebook,Post,Text / long-form,Technology,1,0,Other,Macro,3,181126,50k-200k,5680,222,946,770,18813,7618,6848,3.78,4.205912,40.493276,9.121352,4.092914,5.028438,1.180035,30.191889,42.059119,0.103867,14,11-20,207,Positive,1,0
POST_03199,2025-07-18 22:48:00,2025-07-18,2025-07,22,Friday,0,18-23 Evening,Instagram,Reel,Short video,Health,1,1,Health,Mid-tier,2,95345,50k-200k,6102,308,69,343,18526,6822,6479,6.8,7.155068,36.823923,2.223902,1.851452,0.37245,1.662528,32.937493,71.550684,0.194305,20,11-20,392,Neutral,1,0
POST_00571,2025-07-18 23:55:00,2025-07-18,2025-07,23,Friday,0,18-23 Evening,Facebook,Story,Story / interactive,Fashion,1,0,Other,Macro,3,348032,200k-1M,4504,250,899,392,17262,6045,5653,1.62,1.736909,35.019117,7.478855,2.270884,5.207971,1.448268,26.091994,17.369092,0.049599,27,21-30,1079,Positive,0,1
POST_00362,2025-07-19 02:10:00,2025-07-19,2025-07,2,Saturday,1,00-05 Late night,Facebook,Post,Text / long-form,Travel,1,0,Other,Macro,3,398357,200k-1M,5109,241,585,227,47909,6162,5935,1.49,1.546854,12.861884,1.69488,0.473815,1.221065,0.503037,10.663967,15.468537,0.120266,15,11-20,108,Neutral,0,1
POST_01257,2025-07-19 05:21:00,2025-07-19,2025-07,5,Saturday,1,00-05 Late night,Instagram,Carousel,Static image,Gaming,1,0,Other,Macro,3,429584,200k-1M,750,61,110,994,18424,1915,921,0.21,0.44578,10.394051,5.992184,5.395137,0.597047,0.33109,4.070777,4.457801,0.042888,0,0,1703,Positive,0,1
POST_04411,2025-07-19 06:37:00,2025-07-19,2025-07,6,Saturday,1,06-11 Morning,Instagram,Story,Story / interactive,Fitness,1,1,Fitness,Macro,3,117461,50k-200k,6862,44,174,403,17770,7483,7080,6.03,6.370625,42.110298,3.247046,2.267867,0.979178,0.247608,38.615644,63.706251,0.151284,17,11-20,1676,Negative,0,1
POST_03398,2025-07-19 12:19:00,2025-07-19,2025-07,12,Saturday,1,12-17 Afternoon,TikTok,Stitch,Short video,Education,1,0,Other,Macro,3,144798,50k-200k,18101,588,3736,1126,387907,23551,22425,15.49,16.264727,6.071301,1.253393,0.290276,0.963117,0.151583,4.666325,162.647274,2.678953,26,21-30,431,Neutral,1,0
POST_00413,2025-07-19 13:05:00,2025-07-19,2025-07,13,Saturday,1,12-17 Afternoon,YouTube,Live,Live,Technology,1,0,Other,Macro,3,133965,50k-200k,15584,750,958,2362,61155,19654,17292,12.91,14.670996,32.13801,5.428828,3.862317,1.566511,1.226392,25.48279,146.709962,0.4565,14,11-20,244,Positive,1,0
POST_02807,2025-07-19 14:24:00,2025-07-19,2025-07,14,Saturday,1,12-17 Afternoon,TikTok,Duet,Short video,Sports,1,1,Sports,Macro,3,194354,50k-200k,12371,1106,4327,773,299319,18577,17804,9.16,9.558332,6.206422,1.703868,0.258253,1.445615,0.369505,4.133049,95.583317,1.540071,18,11-20,270,Positive,1,1
POST_04016,2025-07-19 14:46:00,2025-07-19,2025-07,14,Saturday,1,12-17 Afternoon,Twitter,Retweet,Text / long-form,Health,1,1,Health,Mid-tier,2,80619,50k-200k,4181,288,1204,47,98510,5720,5673,7.04,7.095102,5.806517,1.269922,0.047711,1.222211,0.292356,4.244239,70.951017,1.22192,16,11-20,1795,Neutral,1,1
POST_01140,2025-07-19 15:03:00,2025-07-19,2025-07,15,Saturday,1,12-17 Afternoon,Facebook,Story,Story / interactive,Sports,1,1,Sports,Macro,3,312340,200k-1M,5698,157,490,19,50955,6364,6345,2.03,2.037523,12.489451,0.998921,0.037288,0.961633,0.308115,11.182416,20.375232,0.16314,1,1-5,1894,Positive,1,1
POST_00431,2025-07-19 17:24:00,2025-07-19,2025-07,17,Saturday,1,12-17 Afternoon,Instagram,Carousel,Static image,Fashion,1,0,Other,Macro,3,381100,200k-1M,5175,345,37,365,15162,5922,5557,1.46,1.553923,39.058172,2.651365,2.407334,0.244031,2.275425,34.131381,15.539229,0.039785,20,11-20,1894,Positive,0,1
POST_03600,2025-07-20 02:17:00,2025-07-20,2025-07,2,Sunday,1,00-05 Late night,LinkedIn,Article,Text / long-form,Entertainment,1,0,Other,Macro,3,221673,200k-1M,1246,60,190,130,18174,1626,1496,0.67,0.733513,8.946847,1.760757,0.715308,1.04545,0.330142,6.855948,7.335129,0.081986,24,21-30,365,Negative,0,1
POST_04080,2025-07-20 03:23:00,2025-07-20,2025-07,3,Sunday,1,00-05 Late night,Instagram,Photo,Static image,Travel,1,0,Other,Micro,1,39880,10k-50k,5964,6,23,245,23239,6238,5993,15.03,15.641926,26.842807,1.153234,1.054262,0.098972,0.025819,25.663755,156.419258,0.582723,8,6-10,973,Neutral,1,0
POST_03671,2025-07-20 09:46:00,2025-07-20,2025-07,9,Sunday,1,06-11 Morning,Instagram,Story,Story / interactive,Fashion,1,0,Other,Macro,3,382730,200k-1M,3100,452,32,359,23976,3943,3584,0.94,1.03023,16.445612,1.630797,1.497331,0.133467,1.885219,12.929596,10.302302,0.062645,19,11-20,125,Neutral,1,0
POST_01889,2025-07-20 13:53:00,2025-07-20,2025-07,13,Sunday,1,12-17 Afternoon,LinkedIn,Post,Text / long-form,Education,1,0,Other,Nano,0,2575,<10k,1886,111,181,41,8202,2219,2178,84.58,86.174757,27.054377,2.706657,0.499878,2.206779,1.353328,22.994392,861.747573,3.185243,11,11-20,1586,Neutral,1,0
POST_02440,2025-07-20 16:35:00,2025-07-20,2025-07,16,Sunday,1,12-17 Afternoon,Instagram,Reel,Short video,Technology,1,0,Other,Macro,3,312306,200k-1M,1323,486,76,463,25276,2348,1885,0.6,0.751827,9.289445,2.132458,1.831777,0.30068,1.922773,5.234214,7.518267,0.080933,4,1-5,477,Positive,1,0
POST_02007,2025-07-20 17:09:00,2025-07-20,2025-07,17,Sunday,1,12-17 Afternoon,Twitter,Retweet,Text / long-form,Business,1,0,Other,Micro,1,44279,10k-50k,602,159,23,448,13342,1232,784,1.77,2.782357,9.233998,3.530205,3.357817,0.172388,1.191725,4.512067,27.823573,0.301317,25,21-30,1549,Neutral,0,0
POST_01904,2025-07-20 20:13:00,2025-07-20,2025-07,20,Sunday,1,18-23 Evening,Instagram,Reel,Short video,Entertainment,1,0,Other,Macro,3,454217,200k-1M,1831,271,140,253,18760,2495,2242,0.49,0.549297,13.299574,2.094883,1.348614,0.746269,1.444563,9.760128,5.492969,0.041302,13,11-20,78,Positive,1,1
POST_01184,2025-07-21 02:38:00,2025-07-21,2025-07,2,Monday,0,00-05 Late night,YouTube,Community Post,Text / long-form,Lifestyle,1,0,Other,Macro,3,111487,50k-200k,2126,347,1578,4807,970846,8858,4051,3.63,7.945321,0.9124,0.657674,0.495135,0.162539,0.035742,0.218984,79.45321,8.708154,25,21-30,1299,Positive,1,1
POST_00205,2025-07-21 04:12:00,2025-07-21,2025-07,4,Monday,0,00-05 Late night,Facebook,Story,Story / interactive,Lifestyle,1,0,Other,Macro,3,242914,200k-1M,7377,60,484,598,17092,8519,7921,3.26,3.507002,49.842031,6.330447,3.498713,2.831734,0.351041,43.160543,35.070025,0.070362,19,11-20,1755,Neutral,1,1
POST_02378,2025-07-21 05:04:00,2025-07-21,2025-07,5,Monday,0,00-05 Late night,TikTok,Video,Short video,Technology,1,0,Other,Macro,3,408648,200k-1M,28725,169,3645,1519,128950,34058,32539,7.96,8.334312,26.411788,4.004653,1.177976,2.826677,0.131059,22.276076,83.343122,0.315553,9,6-10,355,Negative,1,0
POST_00087,2025-07-21 07:37:00,2025-07-21,2025-07,7,Monday,0,06-11 Morning,LinkedIn,Poll,Story / interactive,Business,1,0,Other,Macro,3,366772,200k-1M,1991,72,487,31,11149,2581,2550,0.7,0.703707,23.150058,4.646157,0.278052,4.368105,0.645798,17.858104,7.037069,0.030398,6,6-10,276,Positive,1,1
POST_00148,2025-07-21 09:59:00,2025-07-21,2025-07,9,Monday,0,06-11 Morning,Facebook,Live,Live,Lifestyle,1,0,Other,Macro,3,173151,50k-200k,7352,80,82,795,55616,8309,7514,4.34,4.798702,14.939945,1.576884,1.429445,0.14744,0.143843,13.219217,47.987017,0.321199,4,1-5,335,Neutral,1,0
POST_03158,2025-07-21 15:02:00,2025-07-21,2025-07,15,Monday,0,12-17 Afternoon,Instagram,Photo,Static image,Business,1,0,Other,Micro,1,42967,10k-50k,123,443,124,152,7449,842,690,1.61,1.959643,11.303531,3.705195,2.040542,1.664653,5.947107,1.651228,19.596434,0.173366,1,1-5,1620,Neutral,1,0
POST_00826,2025-07-21 18:23:00,2025-07-21,2025-07,18,Monday,0,18-23 Evening,YouTube,Short,Short video,Health,1,1,Health,Macro,3,442916,200k-1M,16495,391,1179,4734,216192,22799,18065,4.08,5.147477,10.545719,2.735069,2.18972,0.545349,0.180858,7.629792,51.474772,0.488111,27,21-30,126,Neutral,1,0
POST_03295,2025-07-21 21:34:00,2025-07-21,2025-07,21,Monday,0,18-23 Evening,YouTube,Live,Live,Sports,1,1,Sports,Micro,1,28212,10k-50k,128,562,1788,2182,434951,4660,2478,8.78,16.517794,1.071385,0.912746,0.501666,0.411081,0.12921,0.029429,165.177938,15.417234,18,11-20,518,Positive,1,1
POST_01602,2025-07-21 23:59:00,2025-07-21,2025-07,23,Monday,0,18-23 Evening,Twitter,Tweet,Text / long-form,Gaming,1,0,Other,Macro,3,331770,200k-1M,1786,122,1162,212,43801,3282,3070,0.93,0.98924,7.49298,3.136915,0.484007,2.652907,0.278532,4.077532,9.892395,0.132022,0,0,1863,Neutral,1,1
POST_03939,2025-07-22 03:09:00,2025-07-22,2025-07,3,Tuesday,0,00-05 Late night,Instagram,Story,Story / interactive,Entertainment,0,0,Other,Macro,3,483045,200k-1M,7648,260,249,50,5128,8207,8157,1.69,1.699014,160.042902,5.830733,0.975039,4.855694,5.070203,149.141966,16.990135,0.010616,24,21-30,841,Positive,1,0
POST_02766,2025-07-22 03:52:00,2025-07-22,2025-07,3,Tuesday,0,00-05 Late night,YouTube,Community Post,Text / long-form,Lifestyle,1,0,Other,Macro,3,228227,200k-1M,8375,389,65,3205,350152,12034,8829,3.87,5.27282,3.436793,0.93388,0.915317,0.018563,0.111095,2.391818,52.728205,1.534227,20,11-20,646,Positive,1,1
POST_02796,2025-07-22 12:53:00,2025-07-22,2025-07,12,Tuesday,0,12-17 Afternoon,Facebook,Live,Live,Education,1,0,Other,Macro,3,392414,200k-1M,415,11,257,105,78500,788,683,0.17,0.200808,1.003822,0.461146,0.133758,0.327389,0.014013,0.528662,2.008083,0.200044,7,6-10,599,Positive,1,0
POST_01944,2025-07-23 08:08:00,2025-07-23,2025-07,8,Wednesday,0,06-11 Morning,LinkedIn,Article,Text / long-form,Health,1,1,Health,Micro,1,20046,10k-50k,769,137,322,48,23766,1276,1228,6.13,6.36536,5.369015,1.556846,0.201969,1.354877,0.576454,3.235715,63.653597,1.185573,27,21-30,706,Neutral,1,0
POST_03812,2025-07-23 08:56:00,2025-07-23,2025-07,8,Wednesday,0,06-11 Morning,Facebook,Video,Short video,Gaming,1,0,Other,Macro,3,267294,200k-1M,7127,197,763,375,65820,8462,8087,3.03,3.165802,12.856275,1.728958,0.569736,1.159222,0.299301,10.828016,31.658024,0.246246,25,21-30,188,Neutral,1,0
POST_04997,2025-07-23 10:31:00,2025-07-23,2025-07,10,Wednesday,0,06-11 Morning,Instagram,Reel,Short video,Lifestyle,1,0,Other,Macro,3,249116,200k-1M,2360,162,119,777,24501,3418,2641,1.06,1.372052,13.950451,3.656994,3.171299,0.485694,0.661198,9.63226,13.720516,0.098352,4,1-5,522,Negative,0,0
POST_00591,2025-07-23 11:07:00,2025-07-23,2025-07,11,Wednesday,0,06-11 Morning,Instagram,Story,Story / interactive,Fitness,0,1,Fitness,Macro,3,219752,200k-1M,6316,231,84,667,5360,7298,6631,3.02,3.321016,136.156716,14.011194,12.44403,1.567164,4.309701,117.835821,33.210164,0.024391,5,1-5,56,Positive,1,0
POST_01643,2025-07-23 12:35:00,2025-07-23,2025-07,12,Wednesday,0,12-17 Afternoon,Facebook,Live,Live,Business,1,0,Other,Macro,3,137445,50k-200k,3942,359,524,405,44884,5230,4825,3.51,3.805158,11.652259,2.06978,0.902326,1.167454,0.79984,8.78264,38.051584,0.32656,19,11-20,409,Positive,0,1
POST_03155,2025-07-23 14:45:00,2025-07-23,2025-07,14,Wednesday,0,12-17 Afternoon,Twitter,Retweet,Text / long-form,Fashion,1,0,Other,Macro,3,412440,200k-1M,1282,101,1025,354,76439,2762,2408,0.58,0.669673,3.613339,1.804053,0.463114,1.340939,0.132132,1.677154,6.696732,0.185334,14,11-20,431,Positive,1,0
POST_04385,2025-07-23 17:50:00,2025-07-23,2025-07,17,Wednesday,0,12-17 Afternoon,TikTok,Stitch,Short video,Education,1,0,Other,Macro,3,164900,50k-200k,34091,1917,1382,1764,343623,39154,37390,22.67,23.744087,11.394464,0.915538,0.513353,0.402185,0.557879,9.921047,237.440873,2.083827,12,11-20,112,Neutral,1,0
POST_00117,2025-07-23 21:45:00,2025-07-23,2025-07,21,Wednesday,0,18-23 Evening,TikTok,Duet,Short video,Food,1,0,Other,Macro,3,457797,200k-1M,44613,1283,579,923,340988,47398,46475,10.15,10.353497,13.900196,0.440485,0.270684,0.169801,0.37626,13.083452,103.534973,0.744845,1,1-5,194,Positive,1,0
POST_03623,2025-07-24 01:01:00,2025-07-24,2025-07,1,Thursday,0,00-05 Late night,Instagram,Carousel,Static image,Entertainment,0,0,Other,Micro,1,29187,10k-50k,8101,466,83,256,7613,8906,8650,29.64,30.513585,116.984106,4.452909,3.362669,1.09024,6.121109,106.410088,305.135848,0.260835,16,11-20,1389,Positive,1,0
POST_00037,2025-07-24 07:43:00,2025-07-24,2025-07,7,Thursday,0,06-11 Morning,Twitter,Retweet,Text / long-form,Entertainment,1,0,Other,Macro,3,168244,50k-200k,3409,284,1785,109,28180,5587,5478,3.26,3.320772,19.826118,6.721079,0.386799,6.33428,1.007807,12.097232,33.207722,0.167495,15,11-20,112,Neutral,0,0
POST_03632,2025-07-24 08:57:00,2025-07-24,2025-07,8,Thursday,0,06-11 Morning,Instagram,Story,Story / interactive,Gaming,1,0,Other,Macro,3,174074,50k-200k,9211,278,12,447,47221,9948,9501,5.46,5.714811,21.066898,0.972025,0.946613,0.025412,0.588721,19.506152,57.148109,0.27127,2,1-5,1830,Positive,1,1
POST_00506,2025-07-24 11:05:00,2025-07-24,2025-07,11,Thursday,0,06-11 Morning,Instagram,Reel,Short video,Business,1,0,Other,Macro,3,139793,50k-200k,1992,425,298,732,18215,3447,2715,1.94,2.465789,18.923964,5.65468,4.018666,1.636014,2.333242,10.936042,24.657887,0.1303,6,6-10,218,Positive,1,1
POST_02142,2025-07-24 15:11:00,2025-07-24,2025-07,15,Thursday,0,12-17 Afternoon,Facebook,Story,Story / interactive,Health,1,1,Health,Macro,3,469956,200k-1M,2411,77,797,526,12475,3811,3285,0.7,0.810927,30.549098,10.60521,4.216433,6.388778,0.617234,19.326653,8.10927,0.026545,23,21-30,1498,Negative,1,0
POST_01861,2025-07-24 17:00:00,2025-07-24,2025-07,17,Thursday,0,12-17 Afternoon,TikTok,Duet,Short video,Travel,1,0,Other,Macro,3,425030,200k-1M,31379,1360,1807,1989,80974,36535,34546,8.13,8.595864,45.119421,4.687925,2.456344,2.231581,1.679551,38.751945,85.958638,0.190514,24,21-30,259,Positive,1,0
POST_04022,2025-07-25 00:23:00,2025-07-25,2025-07,0,Friday,0,00-05 Late night,Instagram,Story,Story / interactive,Technology,1,0,Other,Macro,3,340109,200k-1M,4130,403,33,62,11271,4628,4566,1.34,1.36074,41.06113,0.842871,0.550084,0.292787,3.575548,36.642711,13.607402,0.033139,7,6-10,467,Positive,1,0
POST_03038,2025-07-25 00:44:00,2025-07-25,2025-07,0,Friday,0,00-05 Late night,YouTube,Live,Live,Health,1,1,Health,Micro,1,24253,10k-50k,11361,666,493,170,512133,12690,12520,51.62,52.323424,2.477872,0.129459,0.033195,0.096264,0.130044,2.218369,523.234239,21.116274,16,11-20,455,Neutral,0,1
POST_01729,2025-07-25 05:18:00,2025-07-25,2025-07,5,Friday,0,00-05 Late night,TikTok,Duet,Short video,Health,1,1,Health,Macro,3,422837,200k-1M,5163,1595,2010,1308,355579,10076,8768,2.07,2.382951,2.833688,0.933126,0.367851,0.565275,0.448564,1.451998,23.829514,0.840936,25,21-30,45,Negative,1,1
POST_00352,2025-07-25 13:38:00,2025-07-25,2025-07,13,Friday,0,12-17 Afternoon,TikTok,Video,Short video,Business,1,0,Other,Macro,3,156438,50k-200k,597,1779,4663,181,206664,7220,7039,4.5,4.615247,3.493593,2.343901,0.087582,2.256319,0.860818,0.288875,46.152469,1.32106,21,21-30,546,Neutral,1,0
POST_02417,2025-07-25 13:47:00,2025-07-25,2025-07,13,Friday,0,12-17 Afternoon,Twitter,Tweet,Text / long-form,Sports,1,1,Sports,Macro,3,120064,50k-200k,2873,236,612,496,81263,4217,3721,3.1,3.512293,5.189324,1.363474,0.610364,0.75311,0.290415,3.535434,35.122934,0.676831,11,11-20,1091,Neutral,1,0
POST_01238,2025-07-25 18:44:00,2025-07-25,2025-07,18,Friday,0,18-23 Evening,Facebook,Story,Story / interactive,Lifestyle,1,0,Other,Macro,3,258108,200k-1M,6790,129,269,771,68071,7959,7188,2.78,3.083593,11.692204,1.527817,1.132641,0.395176,0.189508,9.974879,30.835929,0.263731,7,6-10,1217,Neutral,1,0
POST_01846,2025-07-25 19:03:00,2025-07-25,2025-07,19,Friday,0,18-23 Evening,Instagram,Reel,Short video,Gaming,1,0,Other,Macro,3,421747,200k-1M,4140,471,229,19,12875,4859,4840,1.15,1.152113,37.739806,1.926214,0.147573,1.778641,3.658252,32.15534,11.521125,0.030528,22,21-30,592,Neutral,1,1
POST_03433,2025-07-25 20:39:00,2025-07-25,2025-07,20,Friday,0,18-23 Evening,TikTok,Stitch,Short video,Fitness,1,1,Fitness,Macro,3,133001,50k-200k,12566,238,902,2789,300305,16495,13706,10.31,12.402162,5.492749,1.229084,0.928722,0.300361,0.079253,4.184413,124.021624,2.257915,7,6-10,102,Positive,1,0
POST_02406,2025-07-25 23:56:00,2025-07-25,2025-07,23,Friday,0,18-23 Evening,Facebook,Live,Live,Gaming,1,0,Other,Macro,3,354408,200k-1M,5674,331,224,758,57125,6987,6229,1.76,1.971457,12.231072,1.719037,1.326915,0.392123,0.579431,9.932604,19.714566,0.161184,15,11-20,66,Neutral,1,0
POST_03920,2025-07-26 01:27:00,2025-07-26,2025-07,1,Saturday,1,00-05 Late night,TikTok,Duet,Short video,Fashion,1,0,Other,Mid-tier,2,81798,50k-200k,45348,236,4566,981,84029,51131,50150,61.31,62.508863,60.849231,6.601292,1.167454,5.433838,0.280855,53.967083,625.088633,1.027275,13,11-20,184,Neutral,1,0
POST_03471,2025-07-26 01:37:00,2025-07-26,2025-07,1,Saturday,1,00-05 Late night,Instagram,Reel,Short video,Food,1,0,Other,Macro,3,371385,200k-1M,7424,39,251,422,32826,8136,7714,2.08,2.190719,24.785231,2.050204,1.285566,0.764638,0.118808,22.616219,21.907185,0.088388,16,11-20,466,Positive,1,1
POST_03758,2025-07-26 02:12:00,2025-07-26,2025-07,2,Saturday,1,00-05 Late night,Twitter,Tweet,Text / long-form,Business,1,0,Other,Macro,3,257683,200k-1M,3581,262,372,315,53956,4530,4215,1.64,1.757974,8.39573,1.27326,0.583809,0.689451,0.485581,6.636889,17.579739,0.209389,29,21-30,398,Positive,1,0
